CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE_YEARS,YEARS_EMPLOYED,CNT_FAM_MEMBERS,STATUS
F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,15.0,2.0,0
F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,38.0,10.0,2.0,0
F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.0,0.0,1.0,0
F,N,N,0,36000.0,Working,Secondary / secondary special,Married,With parents,40.0,1.0,2.0,1
M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,32.0,4.0,2.0,1
F,Y,N,0,382500.0,Commercial associate,Higher education,Single / not married,House / apartment,42.0,2.0,1.0,0
F,Y,N,1,315000.0,Working,Higher education,Married,House / apartment,39.0,3.0,3.0,0
F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,41.0,4.0,2.0,0
F,N,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,29.0,6.0,2.0,0
F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54.0,27.0,1.0,0
F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54.0,27.0,1.0,1
F,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,0.0,2.0,0
F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,43.0,7.0,2.0,1
F,N,N,0,121500.0,Pensioner,Higher education,Separated,House / apartment,55.0,0.0,1.0,0
F,N,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.0,3.0,2.0,1
F,N,Y,0,189000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.0,17.0,1.0,0
F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,33.0,1.0,2.0,0
F,N,Y,0,252000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,52.0,4.0,1.0,0
F,Y,N,3,450000.0,Commercial associate,Higher education,Married,Municipal apartment,38.0,5.0,5.0,0
F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,47.0,8.0,2.0,0
F,N,N,0,148500.0,Working,Secondary / secondary special,Widow,Municipal apartment,64.0,8.0,1.0,0
M,Y,Y,0,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55.0,3.0,2.0,0
F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,51.0,3.0,1.0,0
F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,53.0,0.0,1.0,0
F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,60.0,17.0,2.0,0
M,Y,N,3,337500.0,Working,Secondary / secondary special,Married,House / apartment,30.0,3.0,5.0,0
F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,55.0,0.0,2.0,1
M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,52.0,8.0,2.0,0
M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,56.0,2.0,2.0,1
M,N,Y,0,427500.0,Commercial associate,Higher education,Single / not married,House / apartment,43.0,11.0,1.0,0
M,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,37.0,3.0,2.0,0
F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,52.0,9.0,2.0,0
M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,49.0,3.0,1.0,0
F,N,N,0,360000.0,Pensioner,Higher education,Married,House / apartment,57.0,0.0,2.0,0
M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.0,9.0,2.0,0
M,N,N,3,315000.0,Working,Higher education,Married,House / apartment,41.0,8.0,5.0,0
M,Y,N,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,2.0,4.0,0
M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,58.0,19.0,2.0,0
F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,16.0,2.0,1
F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,16.0,2.0,0
M,N,N,2,135000.0,Commercial associate,Secondary / secondary special,Separated,With parents,35.0,2.0,3.0,0
M,N,N,0,180000.0,State servant,Higher education,Married,Municipal apartment,56.0,2.0,2.0,1
M,N,N,0,180000.0,State servant,Higher education,Married,Municipal apartment,56.0,2.0,2.0,0
M,N,Y,1,900000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,12.0,3.0,0
F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.0,0.0,2.0,0
M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,34.0,10.0,4.0,0
F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,59.0,28.0,2.0,0
M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,11.0,2.0,0
M,Y,N,0,81000.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,29.0,0.0,1.0,0
F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,11.0,2.0,1
F,N,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,44.0,8.0,2.0,0
M,Y,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55.0,12.0,2.0,0
F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,32.0,3.0,2.0,0
F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.0,5.0,2.0,0
F,Y,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,57.0,14.0,2.0,0
F,N,Y,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,32.0,4.0,1.0,0
M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,4.0,4.0,1
F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,2.0,0
F,N,Y,0,112500.0,Working,Higher education,Single / not married,House / apartment,42.0,3.0,1.0,0
F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,7.0,2.0,0
F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,67.0,0.0,1.0,0
M,N,Y,0,315000.0,State servant,Secondary / secondary special,Single / not married,Rented apartment,33.0,6.0,1.0,1
F,Y,Y,0,99000.0,Working,Higher education,Married,House / apartment,44.0,23.0,2.0,0
M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,30.0,0.0,2.0,0
M,N,Y,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,3.0,2.0,0
M,N,Y,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,3.0,2.0,1
M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,4.0,3.0,0
F,Y,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,5.0,2.0,0
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,2.0,0
F,N,Y,1,144000.0,Commercial associate,Higher education,Married,House / apartment,34.0,10.0,3.0,0
M,N,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,54.0,11.0,2.0,0
F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,44.0,8.0,2.0,0
F,N,Y,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,37.0,8.0,1.0,0
F,Y,Y,0,288000.0,Working,Higher education,Married,House / apartment,40.0,9.0,2.0,1
F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.0,11.0,2.0,0
F,N,Y,0,108000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,61.0,0.0,1.0,0
M,Y,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,1.0,4.0,0
F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,1.0,2.0,0
F,N,Y,3,202500.0,Working,Incomplete higher,Married,Co-op apartment,43.0,23.0,5.0,0
F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,40.0,3.0,2.0,0
M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,9.0,2.0,0
F,Y,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,57.0,3.0,2.0,0
M,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,Office apartment,31.0,3.0,1.0,0
M,Y,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,3.0,2.0,0
F,N,Y,0,135000.0,Pensioner,Incomplete higher,Married,House / apartment,53.0,0.0,2.0,1
M,N,N,0,85500.0,Working,Secondary / secondary special,Single / not married,With parents,27.0,4.0,1.0,0
F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,63.0,6.0,2.0,1
F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,63.0,6.0,2.0,0
F,N,Y,0,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.0,5.0,2.0,1
F,N,Y,0,405000.0,State servant,Higher education,Married,House / apartment,41.0,13.0,2.0,0
M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,29.0,1.0,1.0,0
F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,49.0,7.0,3.0,0
F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,63.0,5.0,1.0,0
F,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,33.0,7.0,2.0,0
F,N,N,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35.0,7.0,3.0,0
M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.0,2.0,2.0,0
F,N,Y,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,2.0,5.0,0
F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,63.0,0.0,1.0,0
M,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,1.0,2.0,0
M,Y,N,0,450000.0,Working,Higher education,Married,House / apartment,31.0,10.0,2.0,0
M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,58.0,20.0,2.0,0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,2.0,2.0,0
F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,4.0,3.0,0
M,Y,N,0,180000.0,Pensioner,Higher education,Married,House / apartment,61.0,0.0,2.0,0
F,N,Y,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,8.0,4.0,0
M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.0,12.0,2.0,0
F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,5.0,2.0,0
F,Y,Y,1,225000.0,Working,Incomplete higher,Single / not married,With parents,28.0,6.0,2.0,1
M,N,N,1,202500.0,State servant,Higher education,Married,House / apartment,43.0,1.0,3.0,0
M,N,N,0,135000.0,Working,Higher education,Married,House / apartment,43.0,11.0,2.0,0
M,Y,Y,0,301500.0,Commercial associate,Higher education,Married,House / apartment,44.0,1.0,2.0,0
M,N,Y,0,247500.0,Working,Lower secondary,Civil marriage,House / apartment,41.0,1.0,2.0,0
M,Y,Y,3,270000.0,Working,Secondary / secondary special,Married,House / apartment,35.0,11.0,5.0,0
M,N,Y,0,54000.0,Working,Secondary / secondary special,Single / not married,House / apartment,55.0,5.0,1.0,0
M,Y,N,0,189000.0,Working,Secondary / secondary special,Civil marriage,With parents,35.0,1.0,2.0,0
F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,46.0,1.0,2.0,0
M,Y,Y,2,202500.0,Working,Higher education,Married,House / apartment,42.0,19.0,4.0,0
M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,24.0,2.0,0
F,N,Y,0,130500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,61.0,0.0,2.0,0
F,Y,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,30.0,1.0,2.0,0
M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,39.0,1.0,2.0,0
F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,10.0,2.0,0
F,N,Y,0,99000.0,Working,Higher education,Single / not married,Municipal apartment,52.0,7.0,1.0,0
F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,38.0,8.0,2.0,0
M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,34.0,9.0,4.0,0
M,Y,Y,0,382500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,32.0,7.0,1.0,0
F,Y,N,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,0.0,2.0,0
M,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58.0,0.0,1.0,1
F,N,Y,0,360000.0,Working,Higher education,Married,House / apartment,58.0,21.0,2.0,0
F,N,Y,0,234000.0,Working,Higher education,Married,House / apartment,35.0,16.0,2.0,0
F,Y,Y,0,292500.0,Commercial associate,Incomplete higher,Married,House / apartment,33.0,5.0,2.0,0
F,N,N,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,0.0,2.0,0
F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,36.0,1.0,3.0,1
F,Y,Y,0,117000.0,Working,Secondary / secondary special,Separated,House / apartment,52.0,5.0,1.0,0
M,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,7.0,2.0,0
M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1.0,2.0,0
F,Y,Y,0,540000.0,Pensioner,Higher education,Married,House / apartment,58.0,0.0,2.0,0
M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,57.0,5.0,2.0,0
F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,57.0,24.0,2.0,0
F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,60.0,0.0,1.0,1
F,Y,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,41.0,14.0,2.0,0
M,N,Y,0,252000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,2.0,0
F,N,Y,1,315000.0,Working,Higher education,Civil marriage,House / apartment,30.0,4.0,3.0,0
F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,57.0,5.0,1.0,0
M,Y,Y,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.0,3.0,2.0,0
F,N,Y,0,346500.0,Commercial associate,Higher education,Separated,House / apartment,41.0,7.0,1.0,0
F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,41.0,7.0,2.0,0
F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,5.0,2.0,0
F,Y,N,0,112500.0,Pensioner,Higher education,Married,House / apartment,59.0,0.0,2.0,0
M,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,25.0,6.0,4.0,0
F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,2.0,0
F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,34.0,12.0,2.0,1
M,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.0,9.0,1.0,0
F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,3.0,2.0,0
F,N,N,0,594000.0,Pensioner,Higher education,Single / not married,Municipal apartment,48.0,0.0,1.0,0
F,Y,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,37.0,7.0,3.0,0
F,N,N,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,37.0,1.0,1.0,0
F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,64.0,0.0,1.0,0
F,Y,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,33.0,1.0,1.0,1
M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,23.0,2.0,1.0,0
F,N,Y,1,117000.0,Working,Secondary / secondary special,Widow,House / apartment,47.0,1.0,2.0,0
M,Y,Y,2,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,34.0,6.0,4.0,1
F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,35.0,0.0,3.0,1
M,Y,Y,1,171000.0,Commercial associate,Higher education,Married,House / apartment,34.0,6.0,3.0,0
F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,22.0,2.0,0
F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Married,With parents,42.0,1.0,2.0,0
F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,2.0,0
F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,54.0,13.0,1.0,0
F,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.0,10.0,1.0,1
F,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.0,10.0,1.0,0
F,Y,Y,2,337500.0,Commercial associate,Higher education,Married,House / apartment,38.0,1.0,4.0,0
F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,2.0,0
F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,30.0,10.0,3.0,1
M,N,N,0,148500.0,Working,Higher education,Married,House / apartment,43.0,10.0,2.0,0
F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,20.0,2.0,0
M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,2.0,0
F,N,Y,0,81000.0,State servant,Secondary / secondary special,Widow,House / apartment,60.0,21.0,1.0,0
F,N,Y,0,67500.0,Working,Incomplete higher,Single / not married,House / apartment,35.0,4.0,1.0,0
F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,48.0,12.0,2.0,0
F,N,Y,0,54000.0,Working,Higher education,Married,House / apartment,42.0,1.0,2.0,1
F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,34.0,13.0,3.0,0
F,N,Y,2,292500.0,Working,Higher education,Married,House / apartment,35.0,12.0,4.0,0
F,N,Y,2,164250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.0,8.0,4.0,0
F,N,N,1,108000.0,Working,Secondary / secondary special,Widow,House / apartment,34.0,10.0,2.0,0
M,Y,Y,2,225000.0,Working,Secondary / secondary special,Widow,Municipal apartment,42.0,7.0,3.0,0
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,2.0,1
F,N,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,45.0,4.0,1.0,1
M,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55.0,7.0,2.0,0
F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,30.0,4.0,2.0,1
F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,42.0,19.0,2.0,0
F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,38.0,10.0,2.0,0
F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,50.0,2.0,2.0,0
F,Y,Y,0,243000.0,Commercial associate,Higher education,Married,House / apartment,36.0,1.0,2.0,0
F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,2.0,0
F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,52.0,8.0,1.0,1
M,N,Y,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,37.0,5.0,3.0,0
F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,33.0,12.0,2.0,0
M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,4.0,2.0,0
F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,0.0,2.0,0
F,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,54.0,8.0,2.0,0
F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.0,3.0,2.0,0
F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,43.0,0.0,1.0,0
F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,40.0,0.0,2.0,1
F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,2.0,1
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,0.0,2.0,0
M,Y,Y,2,180000.0,Working,Higher education,Civil marriage,House / apartment,40.0,5.0,4.0,0
F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,60.0,16.0,2.0,0
F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.0,0.0,1.0,0
F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.0,3.0,2.0,0
F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,48.0,5.0,2.0,1
M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,4.0,3.0,0
M,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,46.0,5.0,2.0,0
F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,66.0,0.0,1.0,0
F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.0,6.0,2.0,0
M,N,N,0,405000.0,Working,Secondary / secondary special,Single / not married,House / apartment,39.0,5.0,1.0,0
F,N,Y,1,202500.0,Commercial associate,Higher education,Married,House / apartment,49.0,11.0,3.0,0
M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,58.0,3.0,2.0,0
F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,3.0,4.0,0
F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.0,8.0,2.0,1
F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.0,3.0,2.0,0
F,Y,Y,0,337500.0,Working,Higher education,Civil marriage,Office apartment,39.0,8.0,2.0,0
F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,61.0,0.0,2.0,1
M,Y,Y,0,216000.0,Pensioner,Higher education,Married,House / apartment,54.0,0.0,2.0,0
M,N,N,0,225000.0,Working,Higher education,Married,House / apartment,33.0,13.0,2.0,0
F,Y,Y,2,90000.0,Working,Higher education,Married,House / apartment,36.0,12.0,4.0,0
F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,31.0,1.0,1.0,0
M,Y,Y,2,360000.0,Commercial associate,Higher education,Married,House / apartment,41.0,5.0,4.0,0
F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,3.0,2.0,0
F,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,54.0,0.0,2.0,0
F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,5.0,2.0,0
F,N,N,1,193500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,13.0,3.0,0
F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,8.0,2.0,0
F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61.0,0.0,1.0,0
F,N,N,0,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,51.0,12.0,2.0,0
F,N,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,With parents,47.0,9.0,2.0,0
M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,41.0,1.0,1.0,0
M,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,40.0,0.0,2.0,0
F,N,Y,0,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,52.0,5.0,2.0,0
F,N,Y,0,252000.0,Commercial associate,Higher education,Married,House / apartment,48.0,9.0,2.0,1
M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,34.0,0.0,3.0,0
F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,2.0,3.0,0
F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,2.0,3.0,1
F,N,N,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,38.0,7.0,1.0,1
F,N,N,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,38.0,7.0,1.0,0
M,Y,Y,0,495000.0,Working,Incomplete higher,Married,With parents,24.0,3.0,2.0,0
M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,28.0,7.0,2.0,0
M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,28.0,7.0,2.0,1
F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.0,9.0,2.0,0
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,51.0,0.0,1.0,0
F,N,Y,0,90000.0,Working,Lower secondary,Married,House / apartment,31.0,8.0,2.0,0
F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,12.0,3.0,0
F,N,N,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,39.0,18.0,2.0,0
F,N,Y,0,130500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,0.0,2.0,0
F,N,Y,0,130500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,0.0,2.0,1
M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,24.0,4.0,2.0,0
F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,39.0,6.0,1.0,0
F,Y,N,0,157500.0,Working,Incomplete higher,Single / not married,With parents,45.0,0.0,1.0,0
M,N,N,0,360000.0,Commercial associate,Higher education,Single / not married,House / apartment,26.0,1.0,1.0,0
M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,54.0,6.0,2.0,0
F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,42.0,6.0,4.0,0
M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,45.0,3.0,3.0,0
F,N,Y,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,10.0,3.0,0
F,N,Y,0,382500.0,Commercial associate,Incomplete higher,Married,Municipal apartment,32.0,3.0,2.0,1
F,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,46.0,9.0,1.0,0
M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,13.0,2.0,0
M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,10.0,2.0,0
F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,36.0,16.0,1.0,0
M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1.0,4.0,0
F,N,Y,2,360000.0,Commercial associate,Higher education,Married,House / apartment,29.0,5.0,4.0,0
F,N,Y,2,112500.0,Working,Higher education,Married,House / apartment,54.0,30.0,4.0,0
M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,68.0,0.0,2.0,0
