CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE_YEARS,YEARS_EMPLOYED,CNT_FAM_MEMBERS,STATUS
0,0,1,0,157500.0,1,4,1,1,58.0,0.0,2.0,1
1,0,1,0,180000.0,4,4,1,1,47.0,8.0,2.0,0
0,0,1,0,180000.0,4,4,1,1,51.0,8.0,2.0,0
0,0,1,0,157500.0,1,4,3,1,56.0,0.0,1.0,0
0,0,1,0,157500.0,1,4,3,1,56.0,0.0,1.0,1
1,1,1,0,180000.0,4,4,1,1,54.0,9.0,2.0,0
1,1,1,0,180000.0,4,4,1,1,54.0,9.0,2.0,1
1,1,0,0,247500.0,4,1,1,2,47.0,5.0,2.0,0
0,0,1,0,202500.0,4,1,3,1,36.0,5.0,1.0,0
1,1,1,1,310500.0,4,1,1,1,30.0,8.0,3.0,0
0,1,1,2,112500.0,4,4,1,1,36.0,7.0,4.0,0
1,1,1,3,148500.0,2,4,1,1,36.0,6.0,5.0,0
0,0,1,0,56250.0,1,4,1,1,60.0,0.0,2.0,0
1,0,1,0,351000.0,4,4,3,1,51.0,1.0,1.0,0
0,0,1,0,135000.0,0,4,4,1,51.0,10.0,1.0,1
0,1,1,0,135000.0,4,4,1,1,28.0,5.0,2.0,0
1,1,0,0,270000.0,4,4,1,1,49.0,10.0,2.0,0
1,1,1,0,173250.0,4,4,0,1,45.0,6.0,2.0,0
1,1,1,0,180000.0,4,4,1,1,45.0,8.0,2.0,0
0,0,0,0,166500.0,4,4,1,1,62.0,15.0,2.0,0
0,0,0,0,166500.0,4,4,1,1,62.0,15.0,2.0,1
0,1,1,1,144000.0,4,1,2,1,37.0,11.0,2.0,0
1,1,1,1,337500.0,0,4,2,1,32.0,11.0,2.0,0
1,0,1,1,112500.0,2,4,1,1,38.0,1.0,3.0,0
1,1,0,0,225000.0,2,1,0,1,44.0,15.0,2.0,0
0,0,1,0,247500.0,4,4,1,1,31.0,7.0,2.0,0
0,0,1,0,247500.0,4,4,1,1,31.0,7.0,2.0,1
0,0,1,0,112500.0,0,1,1,1,55.0,8.0,2.0,0
1,1,0,1,450000.0,4,4,1,5,35.0,0.0,3.0,0
0,0,1,0,225000.0,4,4,2,1,37.0,7.0,1.0,0
1,0,1,2,90000.0,0,4,1,1,52.0,8.0,4.0,0
1,0,1,2,90000.0,0,4,1,1,52.0,8.0,4.0,1
1,0,1,2,135000.0,4,4,1,1,45.0,1.0,4.0,0
0,0,0,2,157500.0,2,1,1,1,35.0,15.0,4.0,0
0,0,0,2,157500.0,2,1,1,1,35.0,15.0,4.0,1
0,1,1,0,450000.0,0,4,3,1,44.0,5.0,1.0,0
0,0,0,1,112500.0,0,4,1,5,30.0,0.0,3.0,0
1,1,1,0,292500.0,4,4,1,1,42.0,2.0,2.0,0
0,0,1,0,121500.0,2,4,1,1,54.0,1.0,2.0,0
0,0,1,1,135000.0,4,1,0,1,27.0,1.0,3.0,0
1,0,1,0,135000.0,4,4,3,1,37.0,1.0,1.0,0
1,0,1,0,135000.0,4,4,3,1,37.0,1.0,1.0,1
1,0,1,1,198000.0,0,2,3,1,26.0,0.0,2.0,0
1,0,1,0,450000.0,4,4,3,1,47.0,15.0,1.0,1
0,0,1,0,189000.0,1,1,2,1,62.0,0.0,1.0,0
0,0,1,0,171000.0,4,1,1,1,50.0,11.0,2.0,0
0,0,1,1,135000.0,4,4,0,1,45.0,15.0,3.0,0
0,1,1,0,112500.0,4,1,1,1,28.0,1.0,2.0,0
1,0,1,0,157500.0,4,4,1,1,57.0,7.0,2.0,1
1,0,1,0,157500.0,4,4,1,1,57.0,7.0,2.0,0
1,1,1,1,135000.0,0,1,1,1,50.0,1.0,3.0,0
1,0,0,1,180000.0,4,3,1,1,39.0,13.0,3.0,0
0,1,1,1,270000.0,4,4,1,1,39.0,9.0,3.0,1
0,1,1,1,270000.0,4,4,1,1,39.0,9.0,3.0,0
1,0,1,0,135000.0,4,1,1,1,32.0,1.0,2.0,0
1,1,1,0,180000.0,4,4,1,1,53.0,15.0,2.0,0
0,0,0,1,202500.0,0,4,2,2,33.0,4.0,2.0,0
0,0,1,1,126000.0,4,1,1,1,35.0,4.0,3.0,0
0,0,1,1,126000.0,4,1,1,1,35.0,4.0,3.0,1
0,0,1,0,90000.0,4,2,3,1,23.0,0.0,1.0,1
0,1,1,1,270000.0,4,1,2,1,38.0,0.0,2.0,0
0,0,1,0,202500.0,1,1,3,1,58.0,0.0,1.0,0
1,1,1,0,225000.0,4,4,0,1,49.0,2.0,2.0,0
0,0,1,0,126000.0,1,4,0,1,60.0,0.0,2.0,0
0,0,1,0,126000.0,1,4,0,1,60.0,0.0,2.0,1
0,0,1,0,157500.0,4,1,1,1,27.0,4.0,2.0,0
1,0,1,1,135000.0,4,4,1,1,34.0,15.0,3.0,0
0,0,1,1,157500.0,2,4,1,1,33.0,13.0,3.0,0
0,0,1,0,360000.0,2,4,1,1,52.0,29.0,2.0,0
0,0,1,0,360000.0,2,4,1,1,52.0,29.0,2.0,1
0,0,0,0,157500.0,1,1,1,1,58.0,0.0,2.0,0
1,1,0,0,202500.0,4,4,1,1,31.0,2.0,2.0,0
0,1,1,2,81000.0,4,4,1,1,38.0,8.0,4.0,0
1,0,0,0,112500.0,4,4,1,1,28.0,2.0,2.0,0
1,1,1,0,135000.0,4,4,1,1,52.0,9.0,2.0,0
0,1,1,0,135000.0,0,4,1,1,37.0,7.0,2.0,0
0,0,1,1,90000.0,0,4,1,1,28.0,5.0,3.0,0
0,0,1,0,247500.0,1,4,4,2,61.0,0.0,1.0,0
0,0,0,1,108000.0,0,4,1,1,42.0,2.0,3.0,1
0,0,0,1,108000.0,0,4,1,1,42.0,2.0,3.0,0
1,1,0,1,229500.0,2,4,1,1,59.0,12.0,3.0,0
1,0,1,0,180000.0,4,4,1,1,31.0,7.0,2.0,1
0,0,1,1,180000.0,4,2,1,1,23.0,2.0,3.0,0
1,0,0,1,315000.0,0,1,1,1,50.0,0.0,3.0,0
1,0,0,1,315000.0,0,1,1,1,50.0,0.0,3.0,1
0,0,1,0,135000.0,0,4,1,1,43.0,8.0,2.0,0
0,0,1,0,135000.0,0,4,1,1,43.0,8.0,2.0,1
0,0,1,0,135000.0,4,4,3,1,34.0,1.0,1.0,0
0,0,1,0,135000.0,4,1,1,1,23.0,2.0,2.0,0
1,0,0,0,157500.0,4,4,1,1,58.0,5.0,2.0,0
0,1,1,0,337500.0,4,4,3,1,54.0,9.0,1.0,0
1,1,1,0,117000.0,0,4,1,1,53.0,3.0,2.0,0
1,1,1,1,180000.0,1,4,1,1,49.0,0.0,3.0,0
1,0,1,0,202500.0,4,1,3,1,34.0,5.0,1.0,1
1,1,0,0,135000.0,4,4,1,1,54.0,1.0,2.0,0
1,1,1,0,225000.0,4,2,1,1,28.0,2.0,2.0,0
0,0,1,0,216000.0,4,4,1,1,51.0,8.0,2.0,0
0,0,1,1,67500.0,4,4,1,5,44.0,1.0,3.0,0
0,0,1,3,140400.0,4,4,1,1,34.0,9.0,5.0,1
0,0,1,3,140400.0,4,4,1,1,34.0,9.0,5.0,0
0,0,1,1,121500.0,4,4,1,1,45.0,3.0,3.0,0
0,0,1,1,157500.0,0,1,1,1,37.0,7.0,3.0,0
0,0,1,1,225000.0,4,4,1,1,42.0,24.0,3.0,0
0,0,1,0,90000.0,4,4,1,5,25.0,5.0,2.0,0
0,0,1,2,360000.0,4,4,1,1,43.0,2.0,4.0,0
0,0,1,0,135000.0,4,2,1,1,41.0,4.0,2.0,0
0,0,0,0,135000.0,4,4,1,5,27.0,6.0,2.0,0
0,1,0,0,135000.0,1,1,1,1,59.0,0.0,2.0,0
0,1,1,0,157500.0,1,4,1,1,62.0,0.0,2.0,1
0,1,1,0,157500.0,1,4,1,1,62.0,0.0,2.0,0
0,0,0,0,135000.0,4,4,2,1,47.0,4.0,1.0,0
1,0,1,0,270000.0,4,1,2,1,44.0,15.0,1.0,0
0,1,1,0,216000.0,4,4,1,1,58.0,10.0,2.0,0
0,0,1,0,337500.0,4,1,4,1,62.0,8.0,1.0,0
1,0,1,0,135000.0,4,4,3,5,31.0,3.0,1.0,0
0,1,1,0,360000.0,2,1,2,1,53.0,5.0,1.0,0
1,0,1,0,247500.0,4,2,1,1,25.0,1.0,2.0,0
1,1,1,1,198000.0,4,4,1,1,42.0,9.0,3.0,0
1,0,1,0,148500.0,4,4,3,1,32.0,3.0,1.0,0
1,0,1,0,148500.0,4,4,3,1,32.0,3.0,1.0,1
1,1,1,1,270000.0,0,1,1,1,40.0,15.0,3.0,0
0,1,1,0,90000.0,4,4,1,1,37.0,15.0,2.0,0
0,0,0,0,157500.0,0,4,0,1,42.0,1.0,2.0,0
0,0,0,0,157500.0,0,4,0,1,42.0,1.0,2.0,1
1,1,1,0,180000.0,4,4,1,1,25.0,4.0,2.0,1
0,1,1,1,135000.0,4,4,1,1,29.0,2.0,3.0,0
0,0,0,0,180000.0,4,4,3,1,41.0,3.0,1.0,0
0,0,0,0,180000.0,4,4,3,1,41.0,3.0,1.0,1
1,1,1,0,180000.0,0,1,1,1,27.0,3.0,2.0,1
1,1,1,0,180000.0,0,1,1,1,27.0,3.0,2.0,0
0,1,1,0,117000.0,2,4,1,1,37.0,7.0,2.0,0
1,1,1,1,202500.0,4,4,1,1,25.0,5.0,3.0,0
0,0,1,0,202500.0,1,1,2,1,63.0,0.0,1.0,0
0,0,1,0,202500.0,1,1,2,1,63.0,0.0,1.0,1
0,0,1,3,225000.0,0,4,3,1,33.0,14.0,4.0,0
0,0,1,3,225000.0,0,4,3,1,33.0,14.0,4.0,1
0,0,0,0,157500.0,4,1,0,5,36.0,1.0,2.0,0
0,0,1,0,135000.0,0,4,1,1,49.0,6.0,2.0,1
0,0,1,0,135000.0,0,4,1,1,49.0,6.0,2.0,0
0,0,1,0,369000.0,2,4,1,1,49.0,8.0,2.0,0
0,0,0,0,135000.0,4,2,1,1,45.0,6.0,2.0,0
0,0,1,0,202500.0,1,1,3,1,51.0,0.0,1.0,0
0,0,0,0,180000.0,4,4,3,5,37.0,11.0,1.0,0
0,0,1,0,193500.0,4,4,1,1,50.0,6.0,2.0,0
1,0,0,0,121500.0,2,2,3,5,30.0,9.0,1.0,1
1,1,1,1,112500.0,4,1,1,1,32.0,1.0,3.0,1
1,1,1,1,112500.0,4,1,1,1,32.0,1.0,3.0,0
0,0,1,0,315000.0,0,4,1,1,40.0,7.0,2.0,1
0,0,1,0,315000.0,0,4,1,1,40.0,7.0,2.0,0
0,1,1,0,157500.0,4,1,1,1,41.0,10.0,2.0,0
0,0,1,0,135000.0,4,4,3,1,24.0,1.0,1.0,0
0,0,1,1,157500.0,0,4,1,2,37.0,4.0,3.0,0
0,0,1,0,225000.0,1,4,4,1,58.0,0.0,1.0,0
0,0,1,0,135000.0,4,4,3,1,62.0,12.0,1.0,0
0,0,1,0,99000.0,1,4,0,1,55.0,0.0,2.0,0
1,0,1,0,157500.0,4,4,3,1,56.0,3.0,1.0,0
1,0,1,0,157500.0,4,4,3,1,56.0,3.0,1.0,1
1,1,1,1,180000.0,4,4,1,1,30.0,7.0,3.0,1
1,0,1,1,135000.0,0,4,2,1,39.0,4.0,2.0,0
1,0,1,0,162000.0,4,4,1,1,27.0,1.0,2.0,1
0,1,1,0,337500.0,1,4,1,1,57.0,0.0,2.0,0
0,0,1,1,108000.0,4,4,1,1,28.0,10.0,3.0,1
0,0,0,1,112500.0,4,4,1,5,32.0,11.0,3.0,0
0,0,0,1,112500.0,4,4,1,5,32.0,11.0,3.0,1
0,0,1,0,202500.0,4,1,2,1,51.0,17.0,1.0,0
0,0,1,0,225000.0,4,4,1,1,64.0,13.0,2.0,1
0,0,1,0,225000.0,4,4,1,1,64.0,13.0,2.0,0
1,1,1,0,126000.0,4,4,1,1,55.0,5.0,2.0,1
1,1,1,0,126000.0,4,4,1,1,55.0,5.0,2.0,0
1,0,0,0,225000.0,4,4,3,0,32.0,1.0,1.0,0
0,1,1,1,157500.0,0,4,1,1,42.0,12.0,3.0,0
0,0,0,1,144000.0,4,4,1,1,41.0,5.0,3.0,1
0,0,0,1,144000.0,4,4,1,1,41.0,5.0,3.0,0
0,0,1,1,112500.0,4,4,0,1,37.0,9.0,3.0,0
0,0,1,0,360000.0,4,4,1,1,47.0,3.0,2.0,0
0,1,1,0,90000.0,1,4,4,1,56.0,0.0,1.0,0
0,0,0,0,270000.0,4,4,0,3,25.0,2.0,2.0,0
1,1,1,2,225000.0,4,4,1,1,42.0,13.0,4.0,1
0,0,1,0,157500.0,4,1,1,1,49.0,14.0,2.0,0
1,0,0,0,180000.0,4,1,3,1,26.0,1.0,1.0,0
0,1,1,0,270000.0,0,1,1,1,61.0,16.0,2.0,0
0,1,1,0,270000.0,0,1,1,1,61.0,16.0,2.0,1
1,1,0,0,202500.0,4,1,1,1,42.0,8.0,2.0,0
1,1,0,0,202500.0,4,1,1,1,42.0,8.0,2.0,1
1,1,1,1,180000.0,4,4,1,1,42.0,3.0,3.0,0
1,1,1,1,180000.0,4,4,1,1,42.0,3.0,3.0,1
0,0,1,0,292500.0,4,1,3,1,48.0,5.0,1.0,0
1,1,0,0,153000.0,4,4,3,5,30.0,3.0,1.0,0
1,1,0,0,153000.0,4,4,3,5,30.0,3.0,1.0,1
1,0,1,0,112500.0,4,1,3,1,41.0,17.0,1.0,0
0,0,0,0,180000.0,4,1,2,1,39.0,6.0,1.0,0
0,1,1,1,279000.0,4,1,0,1,44.0,10.0,3.0,0
0,1,1,1,279000.0,4,1,0,1,44.0,10.0,3.0,1
1,1,1,0,225000.0,4,1,1,1,51.0,1.0,2.0,0
0,0,1,0,202500.0,2,4,1,1,41.0,2.0,2.0,1
1,1,1,0,337500.0,4,1,1,5,29.0,3.0,2.0,0
1,0,1,0,157500.0,4,4,1,1,60.0,10.0,2.0,0
0,0,1,0,202500.0,4,4,1,1,56.0,10.0,2.0,0
1,1,1,0,202500.0,4,4,1,1,57.0,10.0,2.0,0
0,0,1,0,157500.0,0,4,1,1,45.0,4.0,2.0,0
0,0,1,0,157500.0,0,4,1,1,45.0,4.0,2.0,1
1,1,0,0,157500.0,2,4,3,2,23.0,3.0,1.0,0
1,1,0,0,157500.0,2,4,3,2,23.0,3.0,1.0,1
0,0,1,0,180000.0,4,4,1,1,35.0,7.0,2.0,1
0,0,1,0,180000.0,4,4,1,1,35.0,7.0,2.0,0
0,0,1,0,270000.0,1,4,3,1,59.0,0.0,1.0,0
0,0,1,0,270000.0,1,4,3,1,59.0,0.0,1.0,1
1,1,0,0,225000.0,0,4,1,1,49.0,7.0,2.0,0
1,0,1,0,202500.0,4,4,3,1,27.0,8.0,1.0,0
1,0,1,0,202500.0,4,4,3,1,27.0,8.0,1.0,1
0,1,1,0,157500.0,2,4,1,1,52.0,7.0,2.0,0
0,1,1,0,157500.0,2,4,1,1,52.0,7.0,2.0,1
0,0,1,1,202500.0,0,1,0,1,39.0,8.0,3.0,1
0,0,1,1,202500.0,0,1,0,1,39.0,8.0,3.0,0
0,0,1,0,225000.0,1,4,0,1,64.0,0.0,2.0,0
0,1,1,2,135000.0,0,4,1,1,36.0,7.0,4.0,0
0,0,1,2,270000.0,0,1,1,1,32.0,6.0,4.0,0
0,0,1,2,270000.0,0,1,1,1,32.0,6.0,4.0,1
0,0,1,0,135000.0,0,4,1,1,50.0,32.0,2.0,0
0,0,1,0,135000.0,0,4,1,1,50.0,32.0,2.0,1
1,0,1,0,450000.0,2,4,1,1,48.0,18.0,2.0,0
1,1,1,0,135000.0,4,4,3,1,29.0,2.0,1.0,0
1,0,1,0,135000.0,4,4,3,1,22.0,2.0,1.0,0
0,0,0,1,180000.0,0,4,1,1,49.0,17.0,3.0,0
0,0,1,0,180000.0,1,4,3,1,56.0,0.0,1.0,0
0,1,1,0,103500.0,1,1,0,1,63.0,0.0,2.0,0
0,0,1,0,81000.0,1,4,4,1,65.0,0.0,1.0,0
0,0,1,1,180000.0,4,1,1,1,31.0,7.0,3.0,0
0,1,1,1,247500.0,0,4,2,1,37.0,4.0,2.0,0
0,0,0,0,135000.0,0,1,1,5,42.0,1.0,2.0,0
0,0,0,0,135000.0,0,1,1,5,42.0,1.0,2.0,1
1,0,1,0,216000.0,0,1,1,1,52.0,20.0,2.0,0
1,0,1,0,216000.0,0,1,1,1,52.0,20.0,2.0,1
1,1,1,0,135000.0,4,4,1,1,28.0,3.0,2.0,0
0,0,0,0,193500.0,4,4,3,1,49.0,1.0,1.0,0
1,0,0,0,157500.0,4,4,3,5,23.0,1.0,1.0,1
0,1,1,0,90000.0,1,4,1,1,55.0,0.0,2.0,0
0,0,1,0,225000.0,4,1,3,1,38.0,9.0,1.0,0
0,0,1,1,185400.0,4,1,1,1,41.0,1.0,3.0,0
0,0,1,0,135000.0,0,4,1,1,44.0,0.0,2.0,0
0,1,1,1,225000.0,0,4,1,1,37.0,9.0,3.0,0
0,0,1,0,238500.0,0,4,1,1,47.0,3.0,2.0,0
0,1,1,0,135000.0,1,1,1,1,55.0,0.0,2.0,0
0,1,1,0,256500.0,0,1,1,1,31.0,5.0,2.0,1
0,1,1,4,292500.0,4,4,1,1,31.0,3.0,6.0,0
1,0,0,3,135000.0,4,4,1,5,32.0,2.0,5.0,0
0,1,1,0,247500.0,0,4,1,1,47.0,3.0,2.0,0
0,0,0,1,67500.0,4,4,1,5,29.0,8.0,3.0,0
0,1,1,0,202500.0,2,4,1,1,32.0,13.0,2.0,1
0,1,1,0,202500.0,2,4,1,1,32.0,13.0,2.0,0
1,1,1,0,225000.0,0,4,1,1,41.0,11.0,2.0,0
0,0,1,0,261000.0,1,4,1,1,60.0,0.0,2.0,0
0,0,0,0,180000.0,4,1,3,1,37.0,1.0,1.0,0
0,0,1,1,112500.0,4,4,1,1,47.0,2.0,3.0,0
0,1,1,1,67500.0,4,4,1,1,35.0,3.0,3.0,0
0,0,1,0,157500.0,1,4,3,1,51.0,0.0,1.0,0
0,0,1,0,135000.0,0,4,0,1,47.0,2.0,2.0,0
0,0,0,0,81000.0,1,4,1,1,59.0,0.0,2.0,0
0,0,1,1,315000.0,4,4,1,1,45.0,12.0,3.0,0
0,0,1,1,315000.0,4,4,1,1,45.0,12.0,3.0,1
0,0,0,0,225000.0,0,1,1,5,27.0,2.0,2.0,0
0,0,1,0,270000.0,0,2,1,1,41.0,9.0,2.0,0
0,1,1,1,180000.0,0,4,1,1,42.0,7.0,3.0,0
0,0,1,0,180000.0,0,4,1,1,41.0,13.0,2.0,0
0,0,1,0,225000.0,1,4,1,1,58.0,0.0,2.0,1
0,0,1,0,225000.0,1,4,1,1,58.0,0.0,2.0,0
0,0,1,0,112500.0,4,3,0,2,34.0,1.0,2.0,0
1,0,1,0,495000.0,0,4,0,1,46.0,2.0,2.0,0
1,1,1,1,450000.0,0,4,1,1,42.0,7.0,3.0,0
1,1,1,0,270000.0,0,2,3,1,25.0,2.0,1.0,0
0,0,1,0,157500.0,4,4,1,1,56.0,2.0,2.0,0
0,0,1,0,157500.0,4,4,1,1,56.0,2.0,2.0,1
0,1,1,0,225000.0,1,1,1,1,61.0,0.0,2.0,0
1,1,1,1,247500.0,4,1,1,1,26.0,1.0,3.0,0
0,1,1,0,225000.0,4,1,1,1,32.0,10.0,2.0,1
0,1,1,0,225000.0,4,1,1,1,32.0,10.0,2.0,0
0,0,1,0,211500.0,1,4,1,1,62.0,0.0,2.0,1
0,0,1,0,211500.0,1,4,1,1,62.0,0.0,2.0,0
0,0,0,0,126000.0,4,4,1,1,55.0,6.0,2.0,0
1,1,0,2,337500.0,4,1,1,1,32.0,5.0,4.0,0
1,0,1,0,337500.0,4,4,3,1,46.0,3.0,1.0,0
0,0,1,0,112500.0,4,1,1,1,35.0,6.0,2.0,0
0,0,1,0,112500.0,4,1,1,1,35.0,6.0,2.0,1
0,0,1,1,270000.0,4,1,1,1,50.0,28.0,3.0,0
0,0,1,1,270000.0,4,1,1,1,50.0,28.0,3.0,1
1,0,1,0,157500.0,4,4,3,1,23.0,4.0,1.0,0
0,0,0,0,157500.0,0,4,3,4,26.0,6.0,1.0,0
1,1,0,1,225000.0,4,4,1,1,51.0,7.0,3.0,1
1,1,0,1,225000.0,4,4,1,1,51.0,7.0,3.0,0
0,0,1,0,157500.0,4,2,3,1,26.0,0.0,1.0,0
1,1,1,0,202500.0,4,4,1,2,46.0,1.0,2.0,0
1,1,1,0,202500.0,4,4,1,2,46.0,1.0,2.0,1
0,0,1,0,135000.0,4,4,3,1,23.0,2.0,1.0,0
0,0,1,0,76500.0,0,4,1,1,44.0,6.0,2.0,0
0,0,1,0,76500.0,0,4,1,1,44.0,6.0,2.0,1
1,1,1,1,270000.0,0,1,1,1,49.0,15.0,3.0,0
0,0,1,0,202500.0,2,1,4,1,43.0,13.0,1.0,0
0,0,1,0,202500.0,2,1,4,1,43.0,13.0,1.0,1
0,1,1,0,135000.0,0,4,1,1,41.0,5.0,2.0,0
1,1,1,0,315000.0,4,1,1,1,23.0,3.0,2.0,0
0,1,1,0,166500.0,4,4,1,1,33.0,9.0,2.0,1
0,0,1,0,112500.0,0,1,1,1,27.0,2.0,2.0,0
0,0,1,0,112500.0,0,1,1,1,27.0,2.0,2.0,1
0,0,1,2,225000.0,4,1,1,1,37.0,16.0,4.0,0
0,0,1,2,225000.0,4,1,1,1,37.0,16.0,4.0,1
0,0,1,0,157500.0,4,1,1,1,47.0,28.0,2.0,0
0,1,1,0,157500.0,0,4,1,1,39.0,5.0,2.0,0
0,0,1,1,180000.0,4,4,1,1,26.0,4.0,3.0,0
0,1,1,0,180000.0,2,1,1,1,41.0,10.0,2.0,0
1,1,0,0,225000.0,4,4,1,2,40.0,1.0,2.0,0
0,1,0,1,112500.0,4,1,1,1,29.0,3.0,3.0,0
0,1,1,0,135000.0,0,4,4,1,59.0,15.0,1.0,1
0,1,1,0,135000.0,0,4,4,1,59.0,15.0,1.0,0
0,0,1,1,270000.0,0,1,1,1,41.0,1.0,3.0,0
0,0,1,0,162000.0,4,1,3,1,55.0,10.0,1.0,0
0,0,1,0,202500.0,0,4,3,1,52.0,10.0,1.0,0
0,1,1,2,135000.0,4,4,1,1,37.0,4.0,4.0,0
0,0,1,0,157500.0,4,4,1,1,55.0,0.0,2.0,0
1,1,1,0,54000.0,4,4,1,1,55.0,2.0,2.0,0
0,0,0,0,90000.0,4,4,3,5,28.0,8.0,1.0,0
1,0,1,1,270000.0,4,4,0,1,40.0,3.0,3.0,0
0,1,1,0,90000.0,4,4,1,1,59.0,10.0,2.0,0
0,0,1,0,211500.0,1,4,1,1,59.0,0.0,2.0,0
0,0,1,0,225000.0,4,4,1,1,47.0,6.0,2.0,0
1,1,1,0,135000.0,4,4,3,1,32.0,4.0,1.0,1
1,0,1,0,270000.0,4,1,1,1,37.0,11.0,2.0,0
0,1,1,0,180000.0,4,1,1,1,46.0,7.0,2.0,0
1,0,1,0,135000.0,4,4,1,1,60.0,9.0,2.0,0
0,1,1,0,157500.0,0,2,1,1,31.0,3.0,2.0,0
1,0,1,0,247500.0,2,4,1,1,37.0,15.0,2.0,0
0,1,0,0,135000.0,1,4,1,1,60.0,0.0,2.0,0
0,0,1,0,112500.0,4,4,1,1,56.0,5.0,2.0,0
0,0,1,0,180000.0,1,4,1,0,55.0,0.0,2.0,0
0,0,1,0,157500.0,4,1,3,1,61.0,29.0,1.0,0
1,1,1,2,216000.0,2,1,1,1,30.0,7.0,4.0,0
1,0,1,1,225000.0,4,1,1,1,36.0,10.0,3.0,0
0,0,1,0,112500.0,1,4,1,1,65.0,0.0,2.0,0
0,0,1,0,108000.0,1,4,0,1,63.0,0.0,2.0,0
0,1,1,2,225000.0,4,4,1,1,36.0,17.0,4.0,0
1,1,1,1,180000.0,4,4,3,1,41.0,5.0,2.0,0
0,0,1,2,103500.0,4,4,1,1,43.0,5.0,4.0,0
0,0,0,0,112500.0,0,4,1,1,43.0,2.0,2.0,0
0,0,1,0,292500.0,4,4,4,1,54.0,9.0,1.0,0
1,0,1,0,157500.0,0,4,3,1,39.0,2.0,1.0,0
1,1,1,1,157500.0,4,4,1,1,38.0,5.0,3.0,0
0,0,1,0,306000.0,4,4,1,1,52.0,8.0,2.0,1
1,1,1,2,135000.0,4,4,1,1,25.0,3.0,4.0,0
1,1,1,1,315000.0,0,4,1,5,28.0,1.0,3.0,0
1,0,1,0,450000.0,0,1,1,1,52.0,5.0,2.0,1
1,0,1,0,450000.0,0,1,1,1,52.0,5.0,2.0,0
0,0,1,2,135000.0,4,4,1,1,35.0,3.0,4.0,0
1,1,0,1,135000.0,0,4,3,1,47.0,0.0,2.0,0
0,1,1,1,135000.0,4,4,1,5,29.0,0.0,3.0,0
0,0,1,0,99000.0,4,4,1,1,54.0,22.0,2.0,0
0,0,1,1,121500.0,4,4,1,1,37.0,4.0,3.0,0
0,0,1,1,121500.0,4,4,1,1,37.0,4.0,3.0,1
1,1,0,1,225000.0,0,4,1,1,33.0,2.0,3.0,1
0,0,1,1,180000.0,4,1,0,1,38.0,5.0,3.0,0
0,1,1,0,202500.0,4,1,1,1,55.0,21.0,2.0,0
1,0,1,1,135000.0,4,4,1,1,43.0,22.0,3.0,0
1,0,1,1,202500.0,0,4,3,1,40.0,1.0,2.0,0
0,0,1,0,58500.0,1,4,1,1,67.0,0.0,2.0,0
0,0,0,0,90000.0,1,4,1,1,60.0,0.0,2.0,0
1,1,1,0,157500.0,4,1,2,1,55.0,3.0,1.0,0
1,0,1,0,270000.0,4,4,1,1,44.0,3.0,2.0,0
0,0,0,2,180000.0,4,1,1,1,33.0,5.0,4.0,0
1,0,0,0,112500.0,0,4,3,2,43.0,1.0,1.0,0
0,0,0,0,135000.0,4,2,1,1,29.0,5.0,2.0,0
1,1,1,0,144000.0,1,4,1,1,62.0,0.0,2.0,0
0,0,1,2,180000.0,4,2,2,1,34.0,10.0,3.0,1
0,0,0,0,112500.0,1,4,2,1,64.0,0.0,1.0,0
1,1,1,0,180000.0,4,4,1,1,39.0,1.0,2.0,0
0,1,1,1,292500.0,4,4,2,5,36.0,12.0,2.0,0
0,0,1,0,129150.0,0,4,3,1,38.0,6.0,1.0,0
1,0,1,0,112500.0,4,3,0,1,27.0,2.0,2.0,0
1,0,1,0,202500.0,0,1,1,2,57.0,2.0,2.0,0
1,1,1,1,225000.0,4,4,1,1,39.0,4.0,3.0,0
1,1,1,2,270000.0,0,2,1,1,41.0,3.0,4.0,0
1,1,1,2,900000.0,0,1,1,1,27.0,3.0,4.0,0
1,1,1,2,900000.0,0,1,1,1,27.0,3.0,4.0,1
0,0,1,1,112500.0,4,1,1,1,25.0,4.0,3.0,0
0,1,1,2,103500.0,0,4,2,1,37.0,5.0,3.0,0
1,1,0,0,90000.0,1,4,1,1,66.0,0.0,2.0,0
0,0,0,0,67500.0,4,4,0,2,53.0,5.0,2.0,0
0,0,1,1,180000.0,4,4,1,1,37.0,6.0,3.0,0
1,1,1,1,270000.0,4,4,1,1,28.0,3.0,3.0,0
0,0,1,0,67500.0,1,4,3,1,62.0,0.0,1.0,0
0,0,1,0,67500.0,1,4,3,1,62.0,0.0,1.0,1
0,0,1,0,135000.0,4,4,0,1,58.0,4.0,2.0,0
0,1,0,0,337500.0,1,4,1,1,57.0,0.0,2.0,0
1,1,1,1,135000.0,4,1,1,1,41.0,11.0,3.0,0
1,1,0,0,121500.0,4,4,1,1,41.0,19.0,2.0,0
1,1,1,0,135000.0,4,4,1,1,51.0,7.0,2.0,0
1,1,1,0,225000.0,4,4,0,1,34.0,7.0,2.0,0
0,0,1,0,216000.0,4,4,1,1,43.0,4.0,2.0,0
